ID,repo_url,issue_url,issue_node_id,issue_created_at,issue_updated_at,issue_state,issue_comments_count,comment_id,comment_url,comment_author,comment_created_at,comment_updated_at,comment_body,line_count,char_count,language,sentiment_label_manual
81,https://github.com/prisma/prisma,https://github.com/prisma/prisma/issues/5006,MDU6SXNzdWU3ODUyNTkxODY=,2019-09-13T19:58:21Z,2026-03-03T14:38:49Z,OPEN,90,MDEyOklzc3VlQ29tbWVudDU1NzE1MjAxMQ==,https://github.com/prisma/prisma/issues/5006#issuecomment-557152011,pantharshit00,2019-11-21T16:02:59Z,2019-11-21T16:02:59Z,"I am able to reproduce this now. ![image](<URL> To reproduce you need to execute in your mysql instance than you need to query any date field set to I am not sure we will support it though, MySQL docs say this feature is deprecated.",1,232,en,neutral
82,https://github.com/microsoft/terminal,https://github.com/microsoft/terminal/issues/13388,I_kwDOBfbO8M5Mo_iM,2022-06-27T13:30:41Z,2026-05-15T10:17:58Z,OPEN,200,IC_kwDOBfbO8M5SZixo,https://github.com/microsoft/terminal/issues/13388#issuecomment-1382427752,zadjii-msft,2023-01-13T21:45:59Z,2023-01-13T21:45:59Z,"Alternatively, it could be because some CLI process it calling , though, that would probably be more obviously related to whatever's running in the console when the bug occurs. I honestly have no idea if the Docker thing is necessarily related. I know there's been a lot of issues in the past with WSLg starting up and stealing focus. Docker does have some WSL distros that they use behind the scenes, so maybe that's complicating things. That however wouldn't explain why our ""manually focus the Terminal when our hidden hwnd gets WM_ACTIVATE'd"" seems to steal focus after some time.",1,584,en,neutral
83,https://github.com/react/react-native,https://github.com/react/react-native/issues/29978,MDU6SXNzdWU3MDQ2MTU3MzE=,2020-09-18T19:48:41Z,2026-03-24T06:16:54Z,OPEN,117,MDEyOklzc3VlQ29tbWVudDcwNDY3NzYzNQ==,https://github.com/react/react-native/issues/29978#issuecomment-704677635,afkcodes,2020-10-07T04:03:08Z,2020-10-07T04:03:08Z,<USER> this actually happened twice when i was not using hermes.,1,64,en,neutral
84,https://github.com/open-webui/open-webui,https://github.com/open-webui/open-webui/issues/21164,I_kwDOKdDCc87oUkui,2026-02-04T17:50:52Z,2026-05-11T19:44:45Z,CLOSED,36,IC_kwDOKdDCc87mGhPE,https://github.com/open-webui/open-webui/issues/21164#issuecomment-3860468676,Classic298,2026-02-06T13:28:02Z,2026-02-06T13:28:02Z,"hm i dont think we should have exclusions there? If i attach a document, no matter if a note or file or knowledge base and no matter if full context or not, the access control should limit the model to only what is attached to the model - no matter if full context or not and if nothing is attached - then the same access controls of the user that queries the model are applied. This is how i see it. Tim MIGHT see it differently, but i think we should aim for consistency.",1,473,en,negative
85,https://github.com/outline/outline,https://github.com/outline/outline/issues/6930,I_kwDOA4rpZM6JkX5l,2024-05-21T10:58:43Z,2026-01-06T00:58:48Z,CLOSED,10,IC_kwDOA4rpZM6Bxjvp,https://github.com/outline/outline/issues/6930#issuecomment-2177252329,hmacr,2024-06-18T23:33:34Z,2024-06-18T23:33:34Z,This is interesting. <USER> Shall I take it up?,1,47,en,positive
86,https://github.com/moby/moby,https://github.com/moby/moby/issues/38175,MDU6SXNzdWUzNzk0NTc3NjM=,2018-11-10T20:16:50Z,2025-12-15T12:57:03Z,CLOSED,109,MDEyOklzc3VlQ29tbWVudDQ2NDkxNjM2Mw==,https://github.com/moby/moby/issues/38175#issuecomment-464916363,thaJeztah,2019-02-18T23:06:35Z,2019-02-18T23:06:35Z,"To all here; please do not install 18.06.1, as it does not have the patch for the runc CVE that allows container escapes; install 18.06.2 instead",1,145,en,neutral
87,https://github.com/strapi/strapi,https://github.com/strapi/strapi/issues/24513,I_kwDOApbc-87PyU_d,2025-10-06T07:49:57Z,2026-05-25T10:29:57Z,OPEN,6,IC_kwDOApbc-87JWhRk,https://github.com/strapi/strapi/issues/24513#issuecomment-3378123876,laurenskling,2025-10-07T18:36:28Z,2025-10-07T18:40:02Z,"I don't understand what is happening at 0:19 in your video. Why does it jump to that ""(draft) 5 reasons why.."" content? Also, when i relate to DP content, the draft/modified/published labels are shown in the dropdown options..",1,226,en,negative
88,https://github.com/mudler/LocalAI,https://github.com/mudler/LocalAI/issues/9082,I_kwDOJLVrdc70zfvn,2026-03-20T10:42:27Z,2026-05-22T16:39:10Z,OPEN,5,IC_kwDOJLVrdc8AAAABDXRs-Q,https://github.com/mudler/LocalAI/issues/9082#issuecomment-4520701177,K4r0qtuYNE5G4qgZ,2026-05-22T16:39:10Z,2026-05-22T16:39:10Z,"Same issue <CODE> Additionally reinstalling diffusers backend with the option ""Reinstall Backend, installs cuda12-diffusers instead cuda-13-diffusers that are installed and ends with having both installed and mixed up.",1,218,en,neutral
89,https://github.com/hiyouga/LlamaFactory,https://github.com/hiyouga/LlamaFactory/issues/8063,I_kwDOJodxvs62q3wI,2025-05-15T02:19:38Z,2025-12-16T18:18:26Z,CLOSED,9,IC_kwDOJodxvs7TwCH-,https://github.com/hiyouga/LlamaFactory/issues/8063#issuecomment-3552584190,LxzGordon,2025-11-19T13:02:41Z,2025-11-19T13:02:41Z,Switching to corresponding template works for me.,1,49,en,neutral
90,https://github.com/home-assistant/core,https://github.com/home-assistant/core/issues/152714,I_kwDOAMSroc7M8d2A,2025-09-21T16:46:06Z,2026-06-11T23:35:56Z,CLOSED,12,IC_kwDOAMSroc7dxSnl,https://github.com/home-assistant/core/issues/152714#issuecomment-3720686053,nickjossy,2026-01-07T20:37:43Z,2026-01-07T20:37:43Z,I have two of these plugs and both are experiencing this same issue. Turning off the plug completely for a few seconds and then turning it back on seems to be the only reliable way to reset it. I’m using ZHA and the new HA 2026.1.0.,1,232,en,neutral
91,https://github.com/cypress-io/cypress,https://github.com/cypress-io/cypress/issues/22132,I_kwDOAeKht85LOhNN,2022-06-06T16:50:40Z,2025-12-18T10:44:46Z,CLOSED,20,IC_kwDOAeKht85EZ-7U,https://github.com/cypress-io/cypress/issues/22132#issuecomment-1147662036,sync-by-unito,2022-06-06T16:50:43Z,2022-06-06T16:50:43Z,➤ Zach Bloomquist commented: Possibly this is <URL>,1,51,en,neutral
92,https://github.com/rails/rails,https://github.com/rails/rails/issues/56576,I_kwDNIULO4pGPTQ,2026-01-11T12:22:39Z,2026-01-12T20:32:32Z,CLOSED,3,IC_kwDNIULO3vGisg,https://github.com/rails/rails/issues/56576#issuecomment-3740377778,byroot,2026-01-12T20:32:32Z,2026-01-12T20:32:32Z,"We're not taking feature requests in issues, but PR welcome.",1,60,en,neutral
93,https://github.com/ant-design/ant-design,https://github.com/ant-design/ant-design/issues/12817,MDU6SXNzdWUzNzM1OTcxNjM=,2018-10-24T17:37:52Z,2026-06-09T07:23:37Z,CLOSED,10,MDEyOklzc3VlQ29tbWVudDUxMjgyOTk5Mg==,https://github.com/ant-design/ant-design/issues/12817#issuecomment-512829992,afc163,2019-07-18T14:04:45Z,2019-07-18T14:04:45Z,Transfer supports Table now: <URL> that you can try to customize with.,1,70,en,positive
94,https://github.com/firecrawl/firecrawl,https://github.com/firecrawl/firecrawl/issues/668,I_kwDOLunVBs6WouKJ,2024-09-15T23:25:54Z,2026-05-22T21:29:08Z,CLOSED,3,IC_kwDOLunVBs8AAAABDZTErA,https://github.com/firecrawl/firecrawl/issues/668#issuecomment-4522820780,mogery,2026-05-22T21:29:08Z,2026-05-22T21:29:08Z,.NET SDK is here: <URL>,1,23,en,neutral
95,https://github.com/etcd-io/etcd,https://github.com/etcd-io/etcd/issues/21740,I_kwDOAKtHts8AAAABB5I_bA,2026-05-11T15:16:29Z,2026-05-27T06:36:26Z,OPEN,7,IC_kwDOAKtHts8AAAABCk73Nw,https://github.com/etcd-io/etcd/issues/21740#issuecomment-4467914551,puneetdixit200,2026-05-16T19:40:10Z,2026-05-16T19:40:10Z,"I’d like to work on this. I can reproduce learner defrag behavior, add coverage for learner-member defragmentation, and patch the path that blocks cleanup or leaves storage bloat unresolved. Please assign this to me",1,215,en,neutral
96,https://github.com/rclone/rclone,https://github.com/rclone/rclone/issues/7864,I_kwDOAQ-n5M6J4KVZ,2024-05-23T15:20:20Z,2026-05-25T16:51:42Z,CLOSED,24,IC_kwDOAQ-n5M6VS8K8,https://github.com/rclone/rclone/issues/7864#issuecomment-2504770236,LivingUserError,2024-11-27T21:07:12Z,2024-11-27T21:09:08Z,"I use some fish scripts that backup and restore the config as needed atm: <CODE> <CODE> Usage: <CODE> Adjust paths as needed. Note that this will only work on Linux (or with WSL, Cygwin) and if you have [fish shell](<URL> installed. If you do, you should be able to execute such a script like any other.",1,303,en,neutral
97,https://github.com/nushell/nushell,https://github.com/nushell/nushell/issues/18272,I_kwDOCxaBas8AAAABDMC3RA,2026-05-23T16:38:22Z,2026-06-02T16:27:23Z,CLOSED,16,IC_kwDOCxaBas8AAAABElY_1g,https://github.com/nushell/nushell/issues/18272#issuecomment-4602609622,ClementNerma,2026-06-02T12:58:26Z,2026-06-02T12:58:58Z,"> > I'm not sure what you mean by that ""push-down"" in this context? > > Some nushell commands ""understand"" sql, and can use sql queries to speed up operations. try > > <CODE> I see, I thought returned a table directly instead of a database, but indeed looking at it it returns an . That explains why took so much time. Thanks for clarifying that :)",1,348,en,positive
98,https://github.com/docker/compose,https://github.com/docker/compose/issues/13348,I_kwDOAOWUd87VsD2B,2025-11-04T07:30:51Z,2026-05-24T12:18:48Z,OPEN,36,IC_kwDOAOWUd87STD3O,https://github.com/docker/compose/issues/13348#issuecomment-3528211918,robmry,2025-11-13T14:59:34Z,2025-11-13T14:59:34Z,"Thanks <USER>, > Processes report an errno = -11 when that happens. Any idea what system call is returning that errno? > The Issues seem to not be exclusively DNS related: [...], and DB does not attempt to resolve clients (explicitly set in config), but also seems to come into a bad state. What is that bad state / what's not working apart from DNS? Have you managed to collect any container/network inspect outputs or daemon logs?",1,432,en,neutral
99,https://github.com/x64dbg/x64dbg,https://github.com/x64dbg/x64dbg/issues/1937,MDU6SXNzdWUzMTc0NzY5NDI=,2018-04-25T04:44:26Z,2026-05-18T19:48:40Z,CLOSED,5,MDEyOklzc3VlQ29tbWVudDM4NDMzMjUwMg==,https://github.com/x64dbg/x64dbg/issues/1937#issuecomment-384332502,torusrxxx,2018-04-25T15:38:22Z,2018-04-25T15:38:22Z,"Doing this would also mean assemblers should support such notation. However, this is not the case. So, this feature is probably not suitable for x64dbg.",1,152,en,neutral
100,https://github.com/prisma/prisma,https://github.com/prisma/prisma/issues/12504,I_kwDOC3_Qic5GS8us,2022-03-24T11:20:08Z,2025-12-25T18:23:29Z,OPEN,94,IC_kwDOC3_Qic5idrJ2,https://github.com/prisma/prisma/issues/12504#issuecomment-1651946102,jharrell,2023-07-26T14:38:57Z,2023-07-26T14:38:57Z,"<USER> not a problem at all, thank you for your help!",1,53,en,positive
